id_inscripcion,id_estudiante,id_asignatura,id_periodo,nota_final,estado_asignatura,creditos_inscritos,fecha_inscripcion
4036,272,176,5,6.3,aprobada,6,2024-03-01
4037,272,177,5,4.2,aprobada,6,2024-03-01
4038,272,178,5,3.3,reprobada,6,2024-03-01
4039,272,179,5,6.8,aprobada,6,2024-03-01
4040,272,180,5,6.3,aprobada,6,2024-03-01
4041,272,181,6,6.0,aprobada,6,2024-08-01
4042,272,182,6,6.3,aprobada,6,2024-08-01
4043,272,183,6,5.8,aprobada,6,2024-08-01
4044,272,184,6,6.3,aprobada,6,2024-08-01
4045,272,185,6,5.3,aprobada,6,2024-08-01
4046,272,186,7,5.9,aprobada,6,2025-03-01
4047,272,187,7,5.0,aprobada,6,2025-03-01
4048,272,188,7,5.3,aprobada,6,2025-03-01
4049,272,189,7,5.7,aprobada,6,2025-03-01
4050,272,190,7,5.8,aprobada,6,2025-03-01
4051,272,191,8,4.5,aprobada,6,2025-08-01
4052,272,192,8,5.2,aprobada,6,2025-08-01
4053,272,193,8,4.5,aprobada,6,2025-08-01
4054,272,194,8,4.4,aprobada,6,2025-08-01
4055,272,195,8,5.4,aprobada,6,2025-08-01
4056,273,106,3,5.3,aprobada,6,2023-03-01
4057,273,107,3,3.8,reprobada,6,2023-03-01
4058,273,108,3,3.1,reprobada,6,2023-03-01
4059,273,109,3,6.1,aprobada,6,2023-03-01
4060,273,110,3,4.7,aprobada,6,2023-03-01
4061,273,111,4,5.5,aprobada,6,2023-08-01
4062,273,112,4,6.4,aprobada,6,2023-08-01
4063,273,113,4,5.8,aprobada,6,2023-08-01
4064,273,114,4,5.7,aprobada,6,2023-08-01
4065,273,115,4,6.1,aprobada,6,2023-08-01
4066,274,106,7,5.4,aprobada,6,2025-03-01
4067,274,107,7,6.2,aprobada,6,2025-03-01
4068,274,108,7,4.7,aprobada,6,2025-03-01
4069,274,109,7,4.1,aprobada,6,2025-03-01
4070,274,110,7,4.7,aprobada,6,2025-03-01
4071,274,111,8,5.1,aprobada,6,2025-08-01
4072,274,112,8,6.4,aprobada,6,2025-08-01
4073,274,113,8,6.3,aprobada,6,2025-08-01
4074,274,114,8,4.7,aprobada,6,2025-08-01
4075,274,115,8,4.3,aprobada,6,2025-08-01
4076,275,171,8,5.4,aprobada,6,2025-08-01
4077,275,172,8,5.6,aprobada,6,2025-08-01
4078,275,173,8,3.7,reprobada,6,2025-08-01
4079,275,174,8,4.9,aprobada,6,2025-08-01
4080,275,175,8,5.5,aprobada,6,2025-08-01
4081,276,131,2,5.3,aprobada,6,2022-08-01
4082,276,132,2,5.3,aprobada,6,2022-08-01
4083,276,133,2,3.6,reprobada,6,2022-08-01
4084,276,134,2,5.3,aprobada,6,2022-08-01
4085,276,135,2,4.7,aprobada,6,2022-08-01
4086,276,136,3,5.7,aprobada,6,2023-03-01
4087,276,137,3,5.4,aprobada,6,2023-03-01
4088,276,138,3,5.4,aprobada,6,2023-03-01
4089,276,139,3,5.5,aprobada,6,2023-03-01
4090,276,140,3,5.0,aprobada,6,2023-03-01
4091,276,141,4,3.5,reprobada,6,2023-08-01
4092,276,142,4,5.6,aprobada,6,2023-08-01
4093,276,143,4,4.3,aprobada,6,2023-08-01
4094,276,144,4,5.1,aprobada,6,2023-08-01
4095,276,145,4,5.9,aprobada,6,2023-08-01
4096,276,146,5,6.0,aprobada,6,2024-03-01
4097,276,147,5,5.2,aprobada,6,2024-03-01
4098,276,148,5,4.0,aprobada,6,2024-03-01
4099,276,149,5,5.9,aprobada,6,2024-03-01
4100,276,150,5,4.6,aprobada,6,2024-03-01
4101,276,151,6,3.5,reprobada,6,2024-08-01
4102,276,152,6,3.5,reprobada,6,2024-08-01
4103,276,153,6,6.3,aprobada,6,2024-08-01
4104,276,154,6,5.8,aprobada,6,2024-08-01
4105,276,155,6,6.8,aprobada,6,2024-08-01
4106,276,156,7,5.3,aprobada,6,2025-03-01
4107,276,157,7,4.4,aprobada,6,2025-03-01
4108,276,158,7,5.9,aprobada,6,2025-03-01
4109,276,159,7,5.6,aprobada,6,2025-03-01
4110,276,160,7,4.5,aprobada,6,2025-03-01
4111,276,161,8,4.2,aprobada,6,2025-08-01
4112,276,162,8,5.6,aprobada,6,2025-08-01
4113,276,163,8,4.6,aprobada,6,2025-08-01
4114,276,164,8,4.6,aprobada,6,2025-08-01
4115,276,165,8,5.9,aprobada,6,2025-08-01
4116,277,106,7,5.0,aprobada,6,2025-03-01
4117,277,107,7,4.9,aprobada,6,2025-03-01
4118,277,108,7,4.6,aprobada,6,2025-03-01
4119,277,109,7,4.3,aprobada,6,2025-03-01
4120,277,110,7,5.1,aprobada,6,2025-03-01
4121,277,111,8,4.5,aprobada,6,2025-08-01
4122,277,112,8,4.7,aprobada,6,2025-08-01
4123,277,113,8,5.6,aprobada,6,2025-08-01
4124,277,114,8,5.4,aprobada,6,2025-08-01
4125,277,115,8,6.0,aprobada,6,2025-08-01
4126,278,171,5,3.5,reprobada,6,2024-03-01
4127,278,172,5,5.3,aprobada,6,2024-03-01
4128,278,173,5,3.6,reprobada,6,2024-03-01
4129,278,174,5,4.4,aprobada,6,2024-03-01
4130,278,175,5,5.7,aprobada,6,2024-03-01
4131,278,176,6,6.3,aprobada,6,2024-08-01
4132,278,177,6,3.6,reprobada,6,2024-08-01
4133,278,178,6,3.8,reprobada,6,2024-08-01
4134,278,179,6,5.8,aprobada,6,2024-08-01
4135,278,180,6,6.5,aprobada,6,2024-08-01
4136,278,181,7,3.7,reprobada,6,2025-03-01
4137,278,182,7,4.9,aprobada,6,2025-03-01
4138,278,183,7,3.2,reprobada,6,2025-03-01
4139,278,184,7,4.7,aprobada,6,2025-03-01
4140,278,185,7,6.0,aprobada,6,2025-03-01
4141,278,186,8,4.4,aprobada,6,2025-08-01
4142,278,187,8,4.3,aprobada,6,2025-08-01
4143,278,188,8,3.7,reprobada,6,2025-08-01
4144,278,189,8,5.7,aprobada,6,2025-08-01
4145,278,190,8,5.7,aprobada,6,2025-08-01
4146,279,81,6,5.6,aprobada,6,2024-08-01
4147,279,82,6,6.0,aprobada,6,2024-08-01
4148,279,83,6,5.9,aprobada,6,2024-08-01
4149,279,84,6,5.5,aprobada,6,2024-08-01
4150,279,85,6,4.6,aprobada,6,2024-08-01
4151,279,86,7,4.1,aprobada,6,2025-03-01
4152,279,87,7,5.1,aprobada,6,2025-03-01
4153,279,88,7,5.4,aprobada,6,2025-03-01
4154,279,89,7,5.3,aprobada,6,2025-03-01
4155,279,90,7,4.1,aprobada,6,2025-03-01
4156,279,91,8,5.4,aprobada,6,2025-08-01
4157,279,92,8,5.3,aprobada,6,2025-08-01
4158,279,93,8,5.5,aprobada,6,2025-08-01
4159,279,94,8,5.4,aprobada,6,2025-08-01
4160,279,95,8,5.3,aprobada,6,2025-08-01
4161,280,81,8,5.6,aprobada,6,2025-08-01
4162,280,82,8,4.4,aprobada,6,2025-08-01
4163,280,83,8,3.5,reprobada,6,2025-08-01
4164,280,84,8,5.8,aprobada,6,2025-08-01
4165,280,85,8,5.9,aprobada,6,2025-08-01
4166,281,131,7,5.7,aprobada,6,2025-03-01
4167,281,132,7,4.3,aprobada,6,2025-03-01
4168,281,133,7,6.4,aprobada,6,2025-03-01
4169,281,134,7,4.2,aprobada,6,2025-03-01
4170,281,135,7,5.8,aprobada,6,2025-03-01
4171,281,136,8,6.8,aprobada,6,2025-08-01
4172,281,137,8,5.2,aprobada,6,2025-08-01
4173,281,138,8,5.5,aprobada,6,2025-08-01
4174,281,139,8,3.9,reprobada,6,2025-08-01
4175,281,140,8,7.0,aprobada,6,2025-08-01
4176,282,171,3,6.2,aprobada,6,2023-03-01
4177,282,172,3,7.0,aprobada,6,2023-03-01
4178,282,173,3,3.2,reprobada,6,2023-03-01
4179,282,174,3,5.3,aprobada,6,2023-03-01
4180,282,175,3,5.1,aprobada,6,2023-03-01
4181,282,176,4,5.5,aprobada,6,2023-08-01
4182,282,177,4,4.1,aprobada,6,2023-08-01
4183,282,178,4,5.2,aprobada,6,2023-08-01
4184,282,179,4,5.4,aprobada,6,2023-08-01
4185,282,180,4,6.0,aprobada,6,2023-08-01
4186,282,181,5,5.0,aprobada,6,2024-03-01
4187,282,182,5,6.1,aprobada,6,2024-03-01
4188,282,183,5,4.1,aprobada,6,2024-03-01
4189,282,184,5,4.1,aprobada,6,2024-03-01
4190,282,185,5,6.4,aprobada,6,2024-03-01
4191,282,186,6,5.4,aprobada,6,2024-08-01
4192,282,187,6,5.6,aprobada,6,2024-08-01
4193,282,188,6,6.9,aprobada,6,2024-08-01
4194,282,189,6,4.9,aprobada,6,2024-08-01
4195,282,190,6,5.8,aprobada,6,2024-08-01
4196,282,191,7,5.1,aprobada,6,2025-03-01
4197,282,192,7,5.1,aprobada,6,2025-03-01
4198,282,193,7,5.8,aprobada,6,2025-03-01
4199,282,194,7,5.0,aprobada,6,2025-03-01
4200,282,195,7,5.8,aprobada,6,2025-03-01
4201,283,106,8,4.1,aprobada,6,2025-08-01
4202,283,107,8,4.9,aprobada,6,2025-08-01
4203,283,108,8,5.2,aprobada,6,2025-08-01
4204,283,109,8,4.8,aprobada,6,2025-08-01
4205,283,110,8,6.9,aprobada,6,2025-08-01
4206,284,131,6,5.5,aprobada,6,2024-08-01
4207,284,132,6,5.1,aprobada,6,2024-08-01
4208,284,133,6,6.1,aprobada,6,2024-08-01
4209,284,134,6,5.0,aprobada,6,2024-08-01
4210,284,135,6,5.2,aprobada,6,2024-08-01
4211,284,136,7,6.0,aprobada,6,2025-03-01
4212,284,137,7,4.9,aprobada,6,2025-03-01
4213,284,138,7,6.1,aprobada,6,2025-03-01
4214,284,139,7,4.7,aprobada,6,2025-03-01
4215,284,140,7,4.3,aprobada,6,2025-03-01
4216,284,141,8,3.8,reprobada,6,2025-08-01
4217,284,142,8,4.1,aprobada,6,2025-08-01
4218,284,143,8,4.6,aprobada,6,2025-08-01
4219,284,144,8,5.7,aprobada,6,2025-08-01
4220,284,145,8,4.7,aprobada,6,2025-08-01
4221,285,81,3,4.2,aprobada,6,2023-03-01
4222,285,82,3,5.2,aprobada,6,2023-03-01
4223,285,83,3,4.0,aprobada,6,2023-03-01
4224,285,84,3,4.6,aprobada,6,2023-03-01
4225,285,85,3,4.2,aprobada,6,2023-03-01
4226,285,86,4,5.9,aprobada,6,2023-08-01
4227,285,87,4,4.9,aprobada,6,2023-08-01
4228,285,88,4,6.1,aprobada,6,2023-08-01
4229,285,89,4,6.3,aprobada,6,2023-08-01
4230,285,90,4,6.5,aprobada,6,2023-08-01
4231,285,91,5,5.0,aprobada,6,2024-03-01
4232,285,92,5,5.0,aprobada,6,2024-03-01
4233,285,93,5,5.3,aprobada,6,2024-03-01
4234,285,94,5,6.6,aprobada,6,2024-03-01
4235,285,95,5,4.8,aprobada,6,2024-03-01
4236,285,96,6,5.3,aprobada,6,2024-08-01
4237,285,97,6,6.0,aprobada,6,2024-08-01
4238,285,98,6,5.2,aprobada,6,2024-08-01
4239,285,99,6,5.0,aprobada,6,2024-08-01
4240,285,100,6,4.8,aprobada,6,2024-08-01
4241,286,171,5,5.1,aprobada,6,2024-03-01
4242,286,172,5,4.5,aprobada,6,2024-03-01
4243,286,173,5,5.6,aprobada,6,2024-03-01
4244,286,174,5,4.0,aprobada,6,2024-03-01
4245,286,175,5,6.0,aprobada,6,2024-03-01
4246,286,176,6,5.6,aprobada,6,2024-08-01
4247,286,177,6,5.1,aprobada,6,2024-08-01
4248,286,178,6,4.3,aprobada,6,2024-08-01
4249,286,179,6,5.0,aprobada,6,2024-08-01
4250,286,180,6,5.7,aprobada,6,2024-08-01
4251,288,171,8,3.9,reprobada,6,2025-08-01
4252,288,172,8,5.5,aprobada,6,2025-08-01
4253,288,173,8,4.5,aprobada,6,2025-08-01
4254,288,174,8,4.1,aprobada,6,2025-08-01
4255,288,175,8,4.4,aprobada,6,2025-08-01
4256,289,131,1,4.1,aprobada,6,2022-03-01
4257,289,132,1,5.4,aprobada,6,2022-03-01
4258,289,133,1,5.1,aprobada,6,2022-03-01
4259,289,134,1,4.1,aprobada,6,2022-03-01
4260,289,135,1,4.5,aprobada,6,2022-03-01
4261,289,136,2,6.3,aprobada,6,2022-08-01
4262,289,137,2,4.2,aprobada,6,2022-08-01
4263,289,138,2,5.4,aprobada,6,2022-08-01
4264,289,139,2,6.8,aprobada,6,2022-08-01
4265,289,140,2,5.4,aprobada,6,2022-08-01
4266,289,141,3,5.7,aprobada,6,2023-03-01
4267,289,142,3,4.8,aprobada,6,2023-03-01
4268,289,143,3,6.0,aprobada,6,2023-03-01
4269,289,144,3,4.8,aprobada,6,2023-03-01
4270,289,145,3,5.2,aprobada,6,2023-03-01
4271,289,146,4,5.7,aprobada,6,2023-08-01
4272,289,147,4,4.9,aprobada,6,2023-08-01
4273,289,148,4,4.5,aprobada,6,2023-08-01
4274,289,149,4,5.0,aprobada,6,2023-08-01
4275,289,150,4,4.1,aprobada,6,2023-08-01
4276,289,151,5,5.9,aprobada,6,2024-03-01
4277,289,152,5,6.1,aprobada,6,2024-03-01
4278,289,153,5,5.1,aprobada,6,2024-03-01
4279,289,154,5,5.4,aprobada,6,2024-03-01
4280,289,155,5,4.8,aprobada,6,2024-03-01
4281,289,156,6,5.7,aprobada,6,2024-08-01
4282,289,157,6,5.8,aprobada,6,2024-08-01
4283,289,158,6,3.4,reprobada,6,2024-08-01
4284,289,159,6,5.1,aprobada,6,2024-08-01
4285,289,160,6,4.5,aprobada,6,2024-08-01
4286,291,131,3,4.5,aprobada,6,2023-03-01
4287,291,132,3,2.9,reprobada,6,2023-03-01
4288,291,133,3,4.0,aprobada,6,2023-03-01
4289,291,134,3,4.9,aprobada,6,2023-03-01
4290,291,135,3,4.8,aprobada,6,2023-03-01
4291,291,136,4,5.0,aprobada,6,2023-08-01
4292,291,137,4,4.3,aprobada,6,2023-08-01
4293,291,138,4,6.2,aprobada,6,2023-08-01
4294,291,139,4,4.4,aprobada,6,2023-08-01
4295,291,140,4,4.9,aprobada,6,2023-08-01
4296,291,141,5,5.1,aprobada,6,2024-03-01
4297,291,142,5,3.4,reprobada,6,2024-03-01
4298,291,143,5,5.2,aprobada,6,2024-03-01
4299,291,144,5,5.1,aprobada,6,2024-03-01
4300,291,145,5,5.7,aprobada,6,2024-03-01
4301,291,146,6,3.6,reprobada,6,2024-08-01
4302,291,147,6,5.2,aprobada,6,2024-08-01
4303,291,148,6,4.4,aprobada,6,2024-08-01
4304,291,149,6,5.2,aprobada,6,2024-08-01
4305,291,150,6,5.1,aprobada,6,2024-08-01
4306,291,151,7,6.2,aprobada,6,2025-03-01
4307,291,152,7,3.8,reprobada,6,2025-03-01
4308,291,153,7,5.2,aprobada,6,2025-03-01
4309,291,154,7,5.8,aprobada,6,2025-03-01
4310,291,155,7,5.6,aprobada,6,2025-03-01
4311,291,156,8,3.0,reprobada,6,2025-08-01
4312,291,157,8,5.0,aprobada,6,2025-08-01
4313,291,158,8,6.9,aprobada,6,2025-08-01
4314,291,159,8,5.2,aprobada,6,2025-08-01
4315,291,160,8,3.6,reprobada,6,2025-08-01
4316,292,81,1,5.5,aprobada,6,2022-03-01
4317,292,82,1,5.8,aprobada,6,2022-03-01
4318,292,83,1,4.3,aprobada,6,2022-03-01
4319,292,84,1,4.7,aprobada,6,2022-03-01
4320,292,85,1,4.1,aprobada,6,2022-03-01
4321,292,86,2,3.7,reprobada,6,2022-08-01
4322,292,87,2,5.5,aprobada,6,2022-08-01
4323,292,88,2,6.0,aprobada,6,2022-08-01
4324,292,89,2,5.3,aprobada,6,2022-08-01
4325,292,90,2,4.2,aprobada,6,2022-08-01
4326,292,91,3,6.0,aprobada,6,2023-03-01
4327,292,92,3,4.4,aprobada,6,2023-03-01
4328,292,93,3,5.9,aprobada,6,2023-03-01
4329,292,94,3,5.1,aprobada,6,2023-03-01
4330,292,95,3,5.4,aprobada,6,2023-03-01
4331,292,96,4,3.8,reprobada,6,2023-08-01
4332,292,97,4,5.7,aprobada,6,2023-08-01
4333,292,98,4,3.7,reprobada,6,2023-08-01
4334,292,99,4,5.0,aprobada,6,2023-08-01
4335,292,100,4,3.4,reprobada,6,2023-08-01
4336,292,101,5,4.0,aprobada,6,2024-03-01
4337,292,102,5,4.8,aprobada,6,2024-03-01
4338,292,103,5,4.9,aprobada,6,2024-03-01
4339,292,104,5,4.3,aprobada,6,2024-03-01
4340,292,105,5,5.7,aprobada,6,2024-03-01
4341,294,1,1,4.1,aprobada,6,2022-03-01
4342,294,2,1,6.2,aprobada,6,2022-03-01
4343,294,3,1,4.2,aprobada,6,2022-03-01
4344,294,4,1,4.0,aprobada,6,2022-03-01
4345,294,5,1,3.8,reprobada,6,2022-03-01
4346,297,106,4,5.1,aprobada,6,2023-08-01
4347,297,107,4,5.2,aprobada,6,2023-08-01
4348,297,108,4,5.2,aprobada,6,2023-08-01
4349,297,109,4,5.0,aprobada,6,2023-08-01
4350,297,110,4,4.2,aprobada,6,2023-08-01
4351,297,111,5,6.1,aprobada,6,2024-03-01
4352,297,112,5,5.9,aprobada,6,2024-03-01
4353,297,113,5,4.7,aprobada,6,2024-03-01
4354,297,114,5,5.4,aprobada,6,2024-03-01
4355,297,115,5,4.2,aprobada,6,2024-03-01
4356,297,116,6,5.1,aprobada,6,2024-08-01
4357,297,117,6,4.5,aprobada,6,2024-08-01
4358,297,118,6,5.0,aprobada,6,2024-08-01
4359,297,119,6,3.3,reprobada,6,2024-08-01
4360,297,120,6,6.3,aprobada,6,2024-08-01
4361,297,121,7,6.8,aprobada,6,2025-03-01
4362,297,122,7,4.9,aprobada,6,2025-03-01
4363,297,123,7,4.2,aprobada,6,2025-03-01
4364,297,124,7,5.7,aprobada,6,2025-03-01
4365,297,125,7,5.6,aprobada,6,2025-03-01
4366,297,126,8,5.1,aprobada,6,2025-08-01
4367,297,127,8,4.9,aprobada,6,2025-08-01
4368,297,128,8,5.2,aprobada,6,2025-08-01
4369,297,129,8,6.1,aprobada,6,2025-08-01
4370,297,130,8,6.5,aprobada,6,2025-08-01
4371,298,106,4,4.3,aprobada,6,2023-08-01
4372,298,107,4,4.2,aprobada,6,2023-08-01
4373,298,108,4,5.1,aprobada,6,2023-08-01
4374,298,109,4,3.7,reprobada,6,2023-08-01
4375,298,110,4,4.4,aprobada,6,2023-08-01
4376,298,111,5,5.3,aprobada,6,2024-03-01
4377,298,112,5,6.2,aprobada,6,2024-03-01
4378,298,113,5,5.3,aprobada,6,2024-03-01
4379,298,114,5,4.8,aprobada,6,2024-03-01
4380,298,115,5,5.2,aprobada,6,2024-03-01
4381,298,116,6,3.9,reprobada,6,2024-08-01
4382,298,117,6,6.5,aprobada,6,2024-08-01
4383,298,118,6,5.1,aprobada,6,2024-08-01
4384,298,119,6,5.3,aprobada,6,2024-08-01
4385,298,120,6,5.8,aprobada,6,2024-08-01
4386,298,121,7,5.5,aprobada,6,2025-03-01
4387,298,122,7,5.3,aprobada,6,2025-03-01
4388,298,123,7,4.9,aprobada,6,2025-03-01
4389,298,124,7,4.9,aprobada,6,2025-03-01
4390,298,125,7,6.6,aprobada,6,2025-03-01
4391,298,126,8,3.7,reprobada,6,2025-08-01
4392,298,127,8,5.9,aprobada,6,2025-08-01
4393,298,128,8,5.7,aprobada,6,2025-08-01
4394,298,129,8,5.8,aprobada,6,2025-08-01
4395,298,130,8,5.2,aprobada,6,2025-08-01
4396,300,41,7,5.9,aprobada,6,2025-03-01
4397,300,42,7,3.4,reprobada,6,2025-03-01
4398,300,43,7,4.2,aprobada,6,2025-03-01
4399,300,44,7,5.2,aprobada,6,2025-03-01
4400,300,45,7,3.4,reprobada,6,2025-03-01
4401,300,46,8,4.0,aprobada,6,2025-08-01
4402,300,47,8,6.6,aprobada,6,2025-08-01
4403,300,48,8,5.1,aprobada,6,2025-08-01
4404,300,49,8,5.0,aprobada,6,2025-08-01
4405,300,50,8,5.7,aprobada,6,2025-08-01
4406,301,1,6,4.2,aprobada,6,2024-08-01
4407,301,2,6,6.0,aprobada,6,2024-08-01
4408,301,3,6,5.4,aprobada,6,2024-08-01
4409,301,4,6,5.3,aprobada,6,2024-08-01
4410,301,5,6,4.0,aprobada,6,2024-08-01
4411,301,6,7,3.9,reprobada,6,2025-03-01
4412,301,7,7,3.4,reprobada,6,2025-03-01
4413,301,8,7,5.3,aprobada,6,2025-03-01
4414,301,9,7,5.5,aprobada,6,2025-03-01
4415,301,10,7,5.5,aprobada,6,2025-03-01
4416,301,11,8,4.8,aprobada,6,2025-08-01
4417,301,12,8,5.5,aprobada,6,2025-08-01
4418,301,13,8,4.1,aprobada,6,2025-08-01
4419,301,14,8,5.8,aprobada,6,2025-08-01
4420,301,15,8,5.3,aprobada,6,2025-08-01
4421,302,41,1,4.3,aprobada,6,2022-03-01
4422,302,42,1,4.6,aprobada,6,2022-03-01
4423,302,43,1,3.6,reprobada,6,2022-03-01
4424,302,44,1,4.3,aprobada,6,2022-03-01
4425,302,45,1,4.9,aprobada,6,2022-03-01
4426,302,46,2,4.2,aprobada,6,2022-08-01
4427,302,47,2,5.8,aprobada,6,2022-08-01
4428,302,48,2,5.4,aprobada,6,2022-08-01
4429,302,49,2,5.4,aprobada,6,2022-08-01
4430,302,50,2,3.6,reprobada,6,2022-08-01
4431,302,51,3,5.2,aprobada,6,2023-03-01
4432,302,52,3,5.4,aprobada,6,2023-03-01
4433,302,53,3,3.8,reprobada,6,2023-03-01
4434,302,54,3,6.0,aprobada,6,2023-03-01
4435,302,55,3,5.6,aprobada,6,2023-03-01
4436,302,56,4,5.0,aprobada,6,2023-08-01
4437,302,57,4,5.4,aprobada,6,2023-08-01
4438,302,58,4,5.0,aprobada,6,2023-08-01
4439,302,59,4,5.0,aprobada,6,2023-08-01
4440,302,60,4,4.9,aprobada,6,2023-08-01
4441,302,61,5,5.8,aprobada,6,2024-03-01
4442,302,62,5,5.8,aprobada,6,2024-03-01
4443,302,63,5,5.1,aprobada,6,2024-03-01
4444,302,64,5,4.6,aprobada,6,2024-03-01
4445,302,65,5,4.4,aprobada,6,2024-03-01
4446,302,66,6,5.4,aprobada,6,2024-08-01
4447,302,67,6,3.5,reprobada,6,2024-08-01
4448,302,68,6,5.7,aprobada,6,2024-08-01
4449,302,69,6,4.3,aprobada,6,2024-08-01
4450,302,70,6,5.2,aprobada,6,2024-08-01
4451,302,71,7,4.6,aprobada,6,2025-03-01
4452,302,72,7,5.1,aprobada,6,2025-03-01
4453,302,73,7,5.9,aprobada,6,2025-03-01
4454,302,74,7,4.3,aprobada,6,2025-03-01
4455,302,75,7,5.7,aprobada,6,2025-03-01
4456,302,76,8,4.9,aprobada,6,2025-08-01
4457,302,77,8,4.9,aprobada,6,2025-08-01
4458,302,78,8,6.9,aprobada,6,2025-08-01
4459,302,79,8,4.0,aprobada,6,2025-08-01
4460,302,80,8,4.2,aprobada,6,2025-08-01
4461,304,131,3,4.4,aprobada,6,2023-03-01
4462,304,132,3,5.0,aprobada,6,2023-03-01
4463,304,133,3,3.6,reprobada,6,2023-03-01
4464,304,134,3,4.8,aprobada,6,2023-03-01
4465,304,135,3,4.3,aprobada,6,2023-03-01
4466,304,136,4,5.0,aprobada,6,2023-08-01
4467,304,137,4,5.0,aprobada,6,2023-08-01
4468,304,138,4,6.6,aprobada,6,2023-08-01
4469,304,139,4,6.7,aprobada,6,2023-08-01
4470,304,140,4,4.6,aprobada,6,2023-08-01
4471,304,141,5,6.2,aprobada,6,2024-03-01
4472,304,142,5,3.2,reprobada,6,2024-03-01
4473,304,143,5,4.5,aprobada,6,2024-03-01
4474,304,144,5,6.0,aprobada,6,2024-03-01
4475,304,145,5,5.7,aprobada,6,2024-03-01
4476,304,146,6,4.1,aprobada,6,2024-08-01
4477,304,147,6,5.6,aprobada,6,2024-08-01
4478,304,148,6,4.9,aprobada,6,2024-08-01
4479,304,149,6,3.4,reprobada,6,2024-08-01
4480,304,150,6,4.5,aprobada,6,2024-08-01
4481,304,151,7,4.8,aprobada,6,2025-03-01
4482,304,152,7,4.1,aprobada,6,2025-03-01
4483,304,153,7,4.1,aprobada,6,2025-03-01
4484,304,154,7,4.8,aprobada,6,2025-03-01
4485,304,155,7,4.5,aprobada,6,2025-03-01
4486,304,156,8,6.5,aprobada,6,2025-08-01
4487,304,157,8,6.2,aprobada,6,2025-08-01
4488,304,158,8,5.9,aprobada,6,2025-08-01
4489,304,159,8,6.1,aprobada,6,2025-08-01
4490,304,160,8,4.4,aprobada,6,2025-08-01
4491,305,106,7,5.1,aprobada,6,2025-03-01
4492,305,107,7,5.5,aprobada,6,2025-03-01
4493,305,108,7,6.8,aprobada,6,2025-03-01
4494,305,109,7,4.5,aprobada,6,2025-03-01
4495,305,110,7,4.4,aprobada,6,2025-03-01
4496,305,111,8,5.1,aprobada,6,2025-08-01
4497,305,112,8,3.8,reprobada,6,2025-08-01
4498,305,113,8,3.1,reprobada,6,2025-08-01
4499,305,114,8,4.0,aprobada,6,2025-08-01
4500,305,115,8,4.6,aprobada,6,2025-08-01
4501,306,1,3,5.5,aprobada,6,2023-03-01
4502,306,2,3,4.8,aprobada,6,2023-03-01
4503,306,3,3,5.2,aprobada,6,2023-03-01
4504,306,4,3,4.3,aprobada,6,2023-03-01
4505,306,5,3,4.7,aprobada,6,2023-03-01
4506,306,6,4,4.8,aprobada,6,2023-08-01
4507,306,7,4,6.0,aprobada,6,2023-08-01
4508,306,8,4,5.1,aprobada,6,2023-08-01
4509,306,9,4,5.4,aprobada,6,2023-08-01
4510,306,10,4,5.3,aprobada,6,2023-08-01
4511,306,11,5,5.4,aprobada,6,2024-03-01
4512,306,12,5,6.0,aprobada,6,2024-03-01
4513,306,13,5,5.5,aprobada,6,2024-03-01
4514,306,14,5,4.4,aprobada,6,2024-03-01
4515,306,15,5,5.2,aprobada,6,2024-03-01
4516,306,16,6,4.9,aprobada,6,2024-08-01
4517,306,17,6,6.4,aprobada,6,2024-08-01
4518,306,18,6,4.1,aprobada,6,2024-08-01
4519,306,19,6,6.9,aprobada,6,2024-08-01
4520,306,20,6,4.8,aprobada,6,2024-08-01
4521,306,21,7,6.1,aprobada,6,2025-03-01
4522,306,22,7,4.6,aprobada,6,2025-03-01
4523,306,23,7,4.2,aprobada,6,2025-03-01
4524,306,24,7,3.9,reprobada,6,2025-03-01
4525,306,25,7,4.9,aprobada,6,2025-03-01
4526,306,26,8,5.5,aprobada,6,2025-08-01
4527,306,27,8,5.5,aprobada,6,2025-08-01
4528,306,28,8,3.5,reprobada,6,2025-08-01
4529,306,29,8,3.8,reprobada,6,2025-08-01
4530,306,30,8,5.3,aprobada,6,2025-08-01
4531,307,106,5,4.1,aprobada,6,2024-03-01
4532,307,107,5,4.6,aprobada,6,2024-03-01
4533,307,108,5,3.8,reprobada,6,2024-03-01
4534,307,109,5,3.8,reprobada,6,2024-03-01
4535,307,110,5,5.2,aprobada,6,2024-03-01
4536,309,1,7,3.8,reprobada,6,2025-03-01
4537,309,2,7,6.1,aprobada,6,2025-03-01
4538,309,3,7,5.2,aprobada,6,2025-03-01
4539,309,4,7,5.3,aprobada,6,2025-03-01
4540,309,5,7,4.1,aprobada,6,2025-03-01
4541,309,6,8,4.4,aprobada,6,2025-08-01
4542,309,7,8,3.0,reprobada,6,2025-08-01
4543,309,8,8,4.7,aprobada,6,2025-08-01
4544,309,9,8,4.9,aprobada,6,2025-08-01
4545,309,10,8,5.6,aprobada,6,2025-08-01
4546,310,106,4,4.9,aprobada,6,2023-08-01
4547,310,107,4,4.6,aprobada,6,2023-08-01
4548,310,108,4,5.7,aprobada,6,2023-08-01
4549,310,109,4,4.3,aprobada,6,2023-08-01
4550,310,110,4,6.2,aprobada,6,2023-08-01
4551,310,111,5,5.8,aprobada,6,2024-03-01
